x.pos,y.pos,year,month,day,Depth,TNO,survey,transect,area,Nhat,yearmonth,impact
406605.91,6177600.44,2012,3,22,20.89,1908,19,8,0.956,0,20123,1
406607,6177100.45,2012,3,22,20.96,1908,19,8,0.956,0,20123,1
406601.11,6176600.48,2012,3,22,21.1,1908,19,8,0.956,0,20123,1
406587.25,6176100.68,2012,3,22,21.28,1908,19,8,0.956,0,20123,1
406574.58,6175600.85,2012,3,22,21.49,1908,19,8,0.956,0,20123,1
406577.57,6175100.88,2012,3,22,21.6,1908,19,8,0.956,0,20123,1
406580.5,6174600.89,2012,3,22,21.12,1908,19,8,0.956,0,20123,1
406588.43,6174100.97,2012,3,22,20.6,1908,19,8,0.956,0,20123,1
406593.74,6173601.02,2012,3,22,20.14,1908,19,8,0.956,0,20123,1
406589.39,6173101.03,2012,3,22,19.7,1908,19,8,0.956,0,20123,1
406589,6172601.04,2012,3,22,19.29,1908,19,8,0.956,0,20123,1
406595.38,6172101.08,2012,3,22,18.95,1908,19,8,0.956,0,20123,1
406601.21,6171601.11,2012,3,22,18.71,1908,19,8,0.956,0,20123,1
406606.19,6171101.14,2012,3,22,18.75,1908,19,8,0.956,0,20123,1
406605.26,6170601.16,2012,3,22,18.95,1908,19,8,0.956,0,20123,1
406609.96,6170101.21,2012,3,22,18.76,1908,19,8,0.956,0,20123,1
406621.17,6169601.35,2012,3,22,18.57,1908,19,8,0.956,0,20123,1
406621.49,6169101.35,2012,3,22,18.4,1908,19,8,0.956,21,20123,1
406614.54,6168601.4,2012,3,22,18.23,1908,19,8,0.956,545,20123,1
406607.47,6168101.46,2012,3,22,18.07,1908,19,8,0.956,87,20123,1
406612.29,6167601.51,2012,3,22,17.92,1908,19,8,0.956,528,20123,1
406624.4,6167101.66,2012,3,22,17.79,1908,19,8,0.956,621,20123,1
406636.1,6166601.82,2012,3,22,17.69,1908,19,8,0.956,510,20123,1
406637.34,6166101.81,2012,3,22,17.55,1908,19,8,0.956,161,20123,1
406639.55,6165601.82,2012,3,22,17.19,1908,19,8,0.956,100,20123,1
406640.8,6165101.82,2012,3,22,16.79,1908,19,8,0.956,9,20123,1
406651.17,6164601.96,2012,3,22,16.24,1908,19,8,0.956,0,20123,1
406670.09,6164102.37,2012,3,22,15.98,1908,19,8,0.956,0,20123,1
406663.23,6163602.44,2012,3,22,15.34,1908,19,8,0.956,0,20123,1
406649.01,6163102.66,2012,3,22,14.59,1908,19,8,0.956,0,20123,1
406629.5,6162603.04,2012,3,22,13.82,1908,19,8,0.956,0,20123,1
406617.89,6162103.17,2012,3,22,13.31,1908,19,8,0.956,0,20123,1
406607.15,6161603.3,2012,3,22,13.07,1908,19,8,0.956,0,20123,1
406605.21,6161103.31,2012,3,22,12.76,1908,19,8,0.956,0,20123,1
406607.59,6160603.32,2012,3,22,11.35,1908,19,8,0.956,121,20123,1
406614.63,6160103.37,2012,3,22,10.06,1908,19,8,0.956,0,20123,1
406624.79,6159603.49,2012,3,22,8.86,1908,19,8,0.956,8,20123,1
406621.16,6159103.55,2012,3,22,7.76,1908,19,8,0.956,0,20123,1
406614.65,6158603.61,2012,3,22,6.74,1908,19,8,0.956,0,20123,1
406614.01,6158103.61,2012,3,22,6.34,1908,19,8,0.956,0,20123,1
406616.42,6157603.63,2012,3,22,5.76,1908,19,8,0.956,0,20123,1
406626.08,6157103.73,2012,3,22,6.71,1908,19,8,0.956,0,20123,1
406627.68,6156603.75,2012,3,22,9.5,1908,19,8,0.956,0,20123,1
406622.59,6156103.78,2012,3,22,13.44,1908,19,8,0.956,0,20123,1
406610.65,6155603.94,2012,3,22,17.62,1908,19,8,0.956,0,20123,1
406598.32,6155104.09,2012,3,22,20.43,1908,19,8,0.956,0,20123,1
406590.85,6154604.15,2012,3,22,21.56,1908,19,8,0.956,0,20123,1
406586.89,6154104.17,2012,3,22,22.26,1908,19,8,0.956,0,20123,1
406587.86,6153604.16,2012,3,22,23.01,1908,19,8,0.956,0,20123,1
406584.15,6153104.18,2012,3,22,23.85,1908,19,8,0.956,0,20123,1
406585.22,6152604.18,2012,3,22,24.86,1908,19,8,0.956,0,20123,1
406590.33,6152104.21,2012,3,22,25.37,1908,19,8,0.956,0,20123,1
406591.76,6151604.17,2012,3,22,25.37,1908,19,8,0.956,0,20123,1
406572.35,6151104.58,2012,3,22,25.39,1908,19,8,0.956,0,20123,1
406565.18,6150604.68,2012,3,22,25.43,1908,19,8,0.956,0,20123,1
406562.55,6150104.68,2012,3,22,25.51,1908,19,8,0.956,0,20123,1
406556,6149604.74,2012,3,22,25.66,1908,19,8,0.956,0,20123,1
406560.7,6149104.76,2012,3,22,25.81,1908,19,8,0.956,0,20123,1
406546.67,6148605.01,2012,3,22,25.94,1908,19,8,0.956,0,20123,1
406527.8,6148105.36,2012,3,22,27.38,1908,19,8,0.956,0,20123,1
406521.34,6147605.43,2012,3,22,29.06,1908,19,8,0.956,0,20123,1
406516.37,6147105.46,2012,3,22,29.76,1908,19,8,0.956,0,20123,1
406501.65,6146605.68,2012,3,22,29.7,1908,19,8,0.956,0,20123,1
406503.02,6146105.74,2012,3,22,29.26,1908,19,8,0.956,0,20123,1
406508.79,6145605.8,2012,3,22,28.88,1908,19,8,0.956,0,20123,1
408528.37,6144121.46,2012,3,22,27.11,1909,19,9,0.537272,0,20123,1
408528.84,6144512.18,2012,3,22,27.02,1909,19,9,0.956,0,20123,1
408533.84,6145012.15,2012,3,22,26.89,1909,19,9,0.956,0,20123,1
408536.16,6145512.15,2012,3,22,26.76,1909,19,9,0.956,0,20123,1
408539.11,6146012.12,2012,3,22,26.59,1909,19,9,0.956,0,20123,1
408530.87,6146512.05,2012,3,22,26.39,1909,19,9,0.956,0,20123,1
408519.03,6147011.93,2012,3,22,26.12,1909,19,9,0.956,0,20123,1
408527.74,6147511.75,2012,3,22,25.7,1909,19,9,0.956,0,20123,1
408546.99,6148011.37,2012,3,22,25.15,1909,19,9,0.956,0,20123,1
408560.89,6148511.19,2012,3,22,24.8,1909,19,9,0.956,0,20123,1
408560.93,6149011.13,2012,3,22,24.76,1909,19,9,0.956,0,20123,1
408546.77,6149510.93,2012,3,22,24.62,1909,19,9,0.956,0,20123,1
408532.17,6150010.71,2012,3,22,24.3,1909,19,9,0.956,0,20123,1
408527.62,6150510.68,2012,3,22,23.85,1909,19,9,0.956,0,20123,1
408531.53,6151010.66,2012,3,22,23.4,1909,19,9,0.956,0,20123,1
408538.26,6151510.61,2012,3,22,23.02,1909,19,9,0.956,0,20123,1
408548.04,6152010.51,2012,3,22,22.73,1909,19,9,0.956,0,20123,1
408554.61,6152510.47,2012,3,22,22.44,1909,19,9,0.956,0,20123,1
408565.86,6153010.33,2012,3,22,21.7,1909,19,9,0.956,0,20123,1
408572.05,6153510.29,2012,3,22,21.05,1909,19,9,0.956,0,20123,1
408570.16,6154010.3,2012,3,22,20.74,1909,19,9,0.956,0,20123,1
408558.55,6154510.13,2012,3,22,20.75,1909,19,9,0.956,0,20123,1
408555.74,6155010.11,2012,3,22,19.77,1909,19,9,0.956,0,20123,1
408565.31,6155510.02,2012,3,22,17.02,1909,19,9,0.956,0,20123,1
408595.75,6156009.03,2012,3,22,13.13,1909,19,9,0.956,0,20123,1
408635.21,6156507.46,2012,3,22,9.09,1909,19,9,0.956,13,20123,1
408684.72,6157004.92,2012,3,22,6.71,1909,19,9,0.956,179,20123,1
408709.67,6157504.1,2012,3,22,7.17,1909,19,9,0.956,28,20123,1
408709.01,6158004.01,2012,3,22,8.23,1909,19,9,0.956,0,20123,1
408711.97,6158503.99,2012,3,22,9.13,1909,19,9,0.956,0,20123,1
408722.54,6159003.88,2012,3,22,9.96,1909,19,9,0.956,0,20123,1
408734.17,6159503.74,2012,3,22,10.92,1909,19,9,0.956,0,20123,1
408747,6160003.53,2012,3,22,11.96,1909,19,9,0.956,0,20123,1
408778.8,6160502.48,2012,3,22,12.15,1909,19,9,0.956,0,20123,1
408835.56,6160999.16,2012,3,22,12.41,1909,19,9,0.956,0,20123,1
408911.46,6161493.32,2012,3,22,12.7,1909,19,9,0.956,0,20123,1
408992.36,6161986.45,2012,3,22,12.56,1909,19,9,0.956,0,20123,1
408994.3,6162479.96,2012,3,22,12.05,1909,19,9,0.956,0,20123,1
408826.39,6162954.01,2012,3,22,12.51,1909,19,9,0.956,0,20123,1
408664.44,6163427.09,2012,3,22,13.53,1909,19,9,0.956,0,20123,1
408561.7,6163914.87,2012,3,22,14.03,1909,19,9,0.956,0,20123,1
408539.65,6164414.51,2012,3,22,14.39,1909,19,9,0.956,0,20123,1
408536.19,6164914.47,2012,3,22,15.2,1909,19,9,0.956,0,20123,1
408533.94,6165414.47,2012,3,22,16.35,1909,19,9,0.956,153,20123,1
408528.57,6165914.44,2012,3,22,17.63,1909,19,9,0.956,41,20123,1
408524.23,6166414.42,2012,3,22,18.34,1909,19,9,0.956,12,20123,1
408524.22,6166914.41,2012,3,22,18.53,1909,19,9,0.956,49,20123,1
408525.78,6167414.41,2012,3,22,18.54,1909,19,9,0.956,283,20123,1
408524.28,6167914.4,2012,3,22,18.5,1909,19,9,0.956,200,20123,1
408516.25,6168414.33,2012,3,22,18.45,1909,19,9,0.956,0,20123,1
408503.4,6168914.17,2012,3,22,18.41,1909,19,9,0.956,0,20123,1
408500.78,6169414.11,2012,3,22,18.4,1909,19,9,0.956,0,20123,1
408514.56,6169913.91,2012,3,22,18.41,1909,19,9,0.956,0,20123,1
408531.19,6170413.63,2012,3,22,18.42,1909,19,9,0.956,0,20123,1
408545.53,6170913.41,2012,3,22,18.47,1909,19,9,0.956,0,20123,1
408549.23,6171413.39,2012,3,22,18.63,1909,19,9,0.956,0,20123,1
408545.9,6171913.37,2012,3,22,18.97,1909,19,9,0.956,0,20123,1
408537.42,6172413.29,2012,3,22,19.58,1909,19,9,0.956,0,20123,1
408535.3,6172913.28,2012,3,22,19.94,1909,19,9,0.956,0,20123,1
408546.48,6173413.14,2012,3,22,19.86,1909,19,9,0.956,0,20123,1
408563.81,6173912.83,2012,3,22,19.89,1909,19,9,0.956,6,20123,1
408581.29,6174412.52,2012,3,22,20.05,1909,19,9,0.956,0,20123,1
408585.02,6174912.48,2012,3,22,20.35,1909,19,9,0.956,0,20123,1
408588.56,6175412.46,2012,3,22,20.73,1909,19,9,0.956,0,20123,1
408589.63,6175912.46,2012,3,22,20.99,1909,19,9,0.956,0,20123,1
408584.73,6176412.44,2012,3,22,20.9,1909,19,9,0.956,0,20123,1
408576.93,6176912.37,2012,3,22,20.42,1909,19,9,0.956,0,20123,1
408560.93,6177412.11,2012,3,22,19.8,1909,19,9,0.956,0,20123,1
408531.13,6177911.19,2012,3,22,19.21,1909,19,9,0.956,0,20123,1
408505.44,6178410.53,2012,3,22,18.78,1909,19,9,0.956,0,20123,1
408483.34,6178910.06,2012,3,22,18.43,1909,19,9,0.956,0,20123,1
408473.45,6179409.93,2012,3,22,18.09,1909,19,9,0.956,0,20123,1
408465.49,6179909.86,2012,3,22,17.78,1909,19,9,0.956,0,20123,1
408467.88,6180410.12,2012,3,22,17.47,1909,19,9,0.956,0,20123,1
408514.12,6180907.31,2012,3,22,17.12,1909,19,9,0.956,0,20123,1
410613.24,6181180.5,2012,3,22,15.17,1910,19,10,0.890992,0,20123,1
410620.18,6180697.7,2012,3,22,15.16,1910,19,10,0.956,0,20123,1
410633.77,6180197.91,2012,3,22,15.14,1910,19,10,0.956,0,20123,1
410628.25,6179697.99,2012,3,22,15.18,1910,19,10,0.956,0,20123,1
410626.27,6179198.05,2012,3,22,15.24,1910,19,10,0.956,0,20123,1
410641.7,6178698.32,2012,3,22,15.22,1910,19,10,0.956,0,20123,1
410639.73,6178198.38,2012,3,22,15.26,1910,19,10,0.956,0,20123,1
410628.4,6177698.53,2012,3,22,15.32,1910,19,10,0.956,0,20123,1
410617.49,6177198.65,2012,3,22,15.21,1910,19,10,0.956,0,20123,1
410600.51,6176698.95,2012,3,22,14.77,1910,19,10,0.956,0,20123,1
410571.84,6176199.82,2012,3,22,13.71,1910,19,10,0.956,0,20123,1
410560.84,6175699.98,2012,3,22,13.05,1910,19,10,0.956,0,20123,1
410563.62,6175200.01,2012,3,22,13.66,1910,19,10,0.956,0,20123,1
410577.02,6174700.2,2012,3,22,14,1910,19,10,0.956,0,20123,1
410592.39,6174200.45,2012,3,22,14.59,1910,19,10,0.956,0,20123,1
410598.41,6173700.5,2012,3,22,15.01,1910,19,10,0.956,0,20123,1
410613.48,6173200.75,2012,3,22,15.23,1910,19,10,0.956,0,20123,1
410630.56,6172701.06,2012,3,22,15.5,1910,19,10,0.956,0,20123,1
410633.5,6172201.09,2012,3,22,15.95,1910,19,10,0.956,0,20123,1
410636.57,6171701.12,2012,3,22,16.42,1910,19,10,0.956,0,20123,1
410637.9,6171201.14,2012,3,22,16.83,1910,19,10,0.956,0,20123,1
410626.37,6170701.35,2012,3,22,17.11,1910,19,10,0.956,0,20123,1
410590.92,6170203.02,2012,3,22,17.28,1910,19,10,0.956,0,20123,1
410562.55,6169702.94,2012,3,22,17.47,1910,19,10,0.956,0,20123,1
410727.89,6169236.71,2012,3,22,17.47,1910,19,10,0.956,0,20123,1
410910.35,6168771.2,2012,3,22,17.46,1910,19,10,0.956,0,20123,1
411100.69,6168308.85,2012,3,22,17.35,1910,19,10,0.956,0,20123,1
411264.05,6167835.18,2012,3,22,16.42,1910,19,10,0.956,0,20123,1
411261.69,6167339.86,2012,3,22,16.14,1910,19,10,0.956,0,20123,1
411217.83,6166841.88,2012,3,22,16.75,1910,19,10,0.956,0,20123,1
411188.43,6166342.75,2012,3,22,17.48,1910,19,10,0.956,0,20123,1
411180.27,6165842.87,2012,3,22,16.74,1910,19,10,0.956,0,20123,1
411197.65,6165343.27,2012,3,22,15.66,1910,19,10,0.956,0,20123,1
411259.78,6164847.44,2012,3,22,14.53,1910,19,10,0.956,0,20123,1
411324.38,6164352.86,2012,3,22,13.41,1910,19,10,0.956,0,20123,1
411246.11,6163861.39,2012,3,22,12.63,1910,19,10,0.956,0,20123,1
411067.69,6163394.32,2012,3,22,11.95,1910,19,10,0.956,0,20123,1
410905.37,6162921.46,2012,3,22,11.86,1910,19,10,0.956,0,20123,1
410764.86,6162441.67,2012,3,22,12.72,1910,19,10,0.956,0,20123,1
410633.94,6161959.16,2012,3,22,11.86,1910,19,10,0.956,0,20123,1
410528,6161470.66,2012,3,22,11.04,1910,19,10,0.956,0,20123,1
410471.5,6160974.16,2012,3,22,10.62,1910,19,10,0.956,0,20123,1
410430.5,6160475.86,2012,3,22,10.7,1910,19,10,0.956,0,20123,1
410395.03,6159977.12,2012,3,22,10.64,1910,19,10,0.956,19,20123,1
410365.27,6159478.01,2012,3,22,10.33,1910,19,10,0.956,0,20123,1
410336.65,6158978.83,2012,3,22,10.03,1910,19,10,0.956,0,20123,1
410318.12,6158479.13,2012,3,22,9.65,1910,19,10,0.956,98,20123,1
410351.79,6157980.6,2012,3,22,8.9,1910,19,10,0.956,22,20123,1
410404.94,6157483.44,2012,3,22,7.69,1910,19,10,0.956,0,20123,1
410459.78,6156986.47,2012,3,22,6.54,1910,19,10,0.956,0,20123,1
410518.09,6156489.88,2012,3,22,5.99,1910,19,10,0.956,0,20123,1
410576.18,6155993.28,2012,3,22,6.96,1910,19,10,0.956,57,20123,1
410642.22,6155497.69,2012,3,22,10.24,1910,19,10,0.956,75,20123,1
410695.34,6155001.38,2012,3,22,14.22,1910,19,10,0.956,9,20123,1
410685.47,6154501.58,2012,3,22,16.86,1910,19,10,0.956,0,20123,1
410654.23,6154002.58,2012,3,22,18.31,1910,19,10,0.956,0,20123,1
410618.82,6153503.86,2012,3,22,19.3,1910,19,10,0.956,0,20123,1
410600.18,6153004.26,2012,3,22,20.17,1910,19,10,0.956,0,20123,1
410598.09,6152504.27,2012,3,22,20.96,1910,19,10,0.956,0,20123,1
410592.8,6152004.32,2012,3,22,21.64,1910,19,10,0.956,0,20123,1
410584.06,6151504.41,2012,3,22,22.24,1910,19,10,0.956,0,20123,1
410584.8,6151004.42,2012,3,22,22.82,1910,19,10,0.956,0,20123,1
410588.29,6150504.44,2012,3,22,23.37,1910,19,10,0.956,0,20123,1
410592.74,6150004.47,2012,3,22,23.79,1910,19,10,0.956,0,20123,1
410593.87,6149504.47,2012,3,22,23.98,1910,19,10,0.956,0,20123,1
410585.24,6149004.58,2012,3,22,24.08,1910,19,10,0.956,0,20123,1
410561.67,6148505.16,2012,3,22,24.4,1910,19,10,0.956,0,20123,1
410536.91,6148005.79,2012,3,22,24.91,1910,19,10,0.956,0,20123,1
410516.97,6147506.2,2012,3,22,25.02,1910,19,10,0.956,0,20123,1
410491.37,6147006.86,2012,3,22,25.04,1910,19,10,0.956,0,20123,1
410470.26,6146507.32,2012,3,22,25.09,1910,19,10,0.956,0,20123,1
410463.65,6146007.4,2012,3,22,25.19,1910,19,10,0.956,0,20123,1
410470.63,6145507.46,2012,3,22,25.3,1910,19,10,0.956,0,20123,1
410480.28,6145007.56,2012,3,22,25.42,1910,19,10,0.956,0,20123,1
410503.78,6144508.31,2012,3,22,25.54,1910,19,10,0.956,0,20123,1
412541.98,6143035.58,2012,3,22,25.7,1911,19,11,0.112808,0,20123,1
412534.18,6143315.03,2012,3,22,25.65,1911,19,11,0.956,0,20123,1
412525.16,6143814.94,2012,3,22,25.57,1911,19,11,0.956,0,20123,1
412526.19,6144314.93,2012,3,22,25.52,1911,19,11,0.956,0,20123,1
412533.39,6144814.87,2012,3,22,25.55,1911,19,11,0.956,0,20123,1
412543.86,6145314.76,2012,3,22,25.59,1911,19,11,0.956,0,20123,1
412554.88,6145814.63,2012,3,22,25.64,1911,19,11,0.956,0,20123,1
412555.23,6146314.62,2012,3,22,25.62,1911,19,11,0.956,0,20123,1
412546.89,6146814.54,2012,3,22,25.45,1911,19,11,0.956,0,20123,1
412539.54,6147314.49,2012,3,22,25.25,1911,19,11,0.956,0,20123,1
412530.42,6147814.4,2012,3,22,25.06,1911,19,11,0.956,0,20123,1
412524.89,6148314.35,2012,3,22,24.91,1911,19,11,0.956,0,20123,1
412532.63,6148814.28,2012,3,22,24.84,1911,19,11,0.956,0,20123,1
412546.45,6149314.09,2012,3,22,24.91,1911,19,11,0.956,0,20123,1
412546.04,6149814.04,2012,3,22,24.15,1911,19,11,0.956,0,20123,1
412535.15,6150313.92,2012,3,22,22.84,1911,19,11,0.956,0,20123,1
412532.81,6150813.89,2012,3,22,21.75,1911,19,11,0.956,0,20123,1
412540.79,6151313.82,2012,3,22,20.73,1911,19,11,0.956,0,20123,1
412553.11,6151813.67,2012,3,22,19.79,1911,19,11,0.956,0,20123,1
412562.37,6152313.58,2012,3,22,19.06,1911,19,11,0.956,0,20123,1
412575.91,6152813.38,2012,3,22,18.46,1911,19,11,0.956,544,20123,1
412586.61,6153313.24,2012,3,22,17.8,1911,19,11,0.956,31,20123,1
412578.02,6153813.12,2012,3,22,17.03,1911,19,11,0.956,0,20123,1
412570.65,6154313.02,2012,3,22,15.85,1911,19,11,0.956,520,20123,1
412578.39,6154812.95,2012,3,22,13.57,1911,19,11,0.956,112,20123,1
412584.9,6155312.91,2012,3,22,10.37,1911,19,11,0.956,26,20123,1
412586.66,6155812.88,2012,3,22,7.89,1911,19,11,0.956,0,20123,1
412596.41,6156312.78,2012,3,22,5.9,1911,19,11,0.956,0,20123,1
412599.91,6156812.76,2012,3,22,4.55,1911,19,11,0.956,0,20123,1
412603.72,6157312.74,2012,3,22,6.04,1911,19,11,0.956,0,20123,1
412595.91,6157812.63,2012,3,22,7.85,1911,19,11,0.956,21,20123,1
412574.05,6158312.12,2012,3,22,9.14,1911,19,11,0.956,222,20123,1
412559.43,6158811.89,2012,3,22,9.83,1911,19,11,0.956,186,20123,1
412551.09,6159311.82,2012,3,22,10.34,1911,19,11,0.956,273,20123,1
412543.99,6159811.75,2012,3,22,10.98,1911,19,11,0.956,164,20123,1
412554.37,6160311.68,2012,3,22,11.62,1911,19,11,0.956,0,20123,1
412597.98,6160809.62,2012,3,22,11.77,1911,19,11,0.956,0,20123,1
412651.3,6161306.75,2012,3,22,11.39,1911,19,11,0.956,0,20123,1
412705.84,6161803.83,2012,3,22,11.01,1911,19,11,0.956,0,20123,1
412724.88,6162303.1,2012,3,22,10.89,1911,19,11,0.956,0,20123,1
412678.3,6162799.69,2012,3,22,10.96,1911,19,11,0.956,0,20123,1
412534.99,6163277.36,2012,3,22,11.58,1911,19,11,0.956,0,20123,1
412389.97,6163755.46,2012,3,22,12.35,1911,19,11,0.956,0,20123,1
412293.49,6164245.98,2012,3,22,12.78,1911,19,11,0.956,0,20123,1
412232,6164741.97,2012,3,22,13.06,1911,19,11,0.956,0,20123,1
412197.7,6165240.82,2012,3,22,13.34,1911,19,11,0.956,0,20123,1
412162.24,6165739.47,2012,3,22,13.77,1911,19,11,0.956,0,20123,1
412140.37,6166231.48,2012,3,22,14.03,1911,19,11,0.956,0,20123,1
412339.87,6166693.4,2012,3,22,13.82,1911,19,11,0.956,0,20123,1
412577.4,6167131.59,2012,3,22,14.08,1911,19,11,0.956,0,20123,1
412670.97,6167618.14,2012,3,22,14.15,1911,19,11,0.956,0,20123,1
412689.58,6168117.85,2012,3,22,14.06,1911,19,11,0.956,0,20123,1
412691.42,6168617.83,2012,3,22,14.47,1911,19,11,0.956,0,20123,1
412678.71,6169117.62,2012,3,22,14.86,1911,19,11,0.956,0,20123,1
412655.17,6169617.07,2012,3,22,14.6,1911,19,11,0.956,0,20123,1
412625.9,6170116.23,2012,3,22,13.82,1911,19,11,0.956,0,20123,1
412582.96,6170613.95,2012,3,22,12.67,1911,19,11,0.956,0,20123,1
412594.27,6171113.87,2012,3,22,11.16,1911,19,11,0.956,0,20123,1
412614.49,6171613.46,2012,3,22,9.62,1911,19,11,0.956,9,20123,1
412623.59,6172113.31,2012,3,22,8.1,1911,19,11,0.956,0,20123,1
412616.71,6172613.26,2012,3,22,8.41,1911,19,11,0.956,0,20123,1
412610.02,6173113.21,2012,3,22,10.09,1911,19,11,0.956,0,20123,1
412609.84,6173613.2,2012,3,22,11.63,1911,19,11,0.956,0,20123,1
412613.58,6174113.19,2012,3,22,12.93,1911,19,11,0.956,0,20123,1
412617.89,6174613.16,2012,3,22,14.15,1911,19,11,0.956,0,20123,1
412624.79,6175113.1,2012,3,22,16.34,1911,19,11,0.956,0,20123,1
412620.28,6175613.06,2012,3,22,17.85,1911,19,11,0.956,0,20123,1
412608.99,6176112.92,2012,3,22,18.13,1911,19,11,0.956,0,20123,1
412591.48,6176612.62,2012,3,22,17.61,1911,19,11,0.956,13,20123,1
412574.55,6177112.33,2012,3,22,17.02,1911,19,11,0.956,417,20123,1
412561.42,6177612.16,2012,3,22,16.52,1911,19,11,0.956,0,20123,1
412548.1,6178111.98,2012,3,22,16.01,1911,19,11,0.956,0,20123,1
412536.54,6178611.83,2012,3,22,15.6,1911,19,11,0.956,0,20123,1
412530.82,6179111.8,2012,3,22,15.41,1911,19,11,0.956,11,20123,1
412521.26,6179611.71,2012,3,22,15.42,1911,19,11,0.956,188,20123,1
412517.91,6180111.53,2012,3,22,15.58,1911,19,11,0.956,0,20123,1
412549.07,6180610.37,2012,3,22,15.79,1911,19,11,0.956,0,20123,1
414536.88,6181181.54,2012,3,22,17.66,1912,19,12,0.715088,114,20123,1
414572.04,6180746.09,2012,3,22,17.57,1912,19,12,0.956,54,20123,1
414596.73,6180246.73,2012,3,22,17.46,1912,19,12,0.956,0,20123,1
414589.53,6179746.92,2012,3,22,17.33,1912,19,12,0.956,0,20123,1
414546.51,6179248.91,2012,3,22,17.17,1912,19,12,0.956,36,20123,1
414510.45,6178750.25,2012,3,22,17.03,1912,19,12,0.956,86,20123,1
414489.02,6178250.73,2012,3,22,16.97,1912,19,12,0.956,25,20123,1
414474.59,6177750.94,2012,3,22,17.23,1912,19,12,0.956,0,20123,1
414475.08,6177250.97,2012,3,22,17.44,1912,19,12,0.956,0,20123,1
414487.7,6176751.13,2012,3,22,17.58,1912,19,12,0.956,417,20123,1
414479.31,6176251.24,2012,3,22,17.63,1912,19,12,0.956,0,20123,1
414452.88,6175751.96,2012,3,22,17.54,1912,19,12,0.956,9,20123,1
414462.57,6175252.22,2012,3,22,17.29,1912,19,12,0.956,0,20123,1
414476.57,6174752.42,2012,3,22,16.81,1912,19,12,0.956,0,20123,1
414485.77,6174252.52,2012,3,22,16,1912,19,12,0.956,45,20123,1
414487.87,6173752.54,2012,3,22,15.05,1912,19,12,0.956,0,20123,1
414498.8,6173252.65,2012,3,22,14.22,1912,19,12,0.956,0,20123,1
414506.58,6172752.71,2012,3,22,13.56,1912,19,12,0.956,0,20123,1
414519.85,6172252.9,2012,3,22,13.07,1912,19,12,0.956,0,20123,1
414526.25,6171752.94,2012,3,22,12.78,1912,19,12,0.956,0,20123,1
414527.29,6171252.95,2012,3,22,12.65,1912,19,12,0.956,0,20123,1
414524.3,6170752.97,2012,3,22,12.64,1912,19,12,0.956,0,20123,1
414535.36,6170253.18,2012,3,22,12.76,1912,19,12,0.956,469,20123,1
414535.99,6169753.27,2012,3,22,13.17,1912,19,12,0.956,308,20123,1
414548.98,6169254.16,2012,3,22,13.04,1912,19,12,0.956,395,20123,1
414617.23,6168759.13,2012,3,22,12.84,1912,19,12,0.956,9,20123,1
414691.32,6168264.65,2012,3,22,12.66,1912,19,12,0.956,46,20123,1
414756.72,6167768.96,2012,3,22,12.8,1912,19,12,0.956,0,20123,1
414813.65,6167272.27,2012,3,22,13.16,1912,19,12,0.956,32,20123,1
414889.37,6166778.72,2012,3,22,13.1,1912,19,12,0.956,0,20123,1
414923.61,6166280.89,2012,3,22,13.23,1912,19,12,0.956,16,20123,1
414894.86,6165782,2012,3,22,13.53,1912,19,12,0.956,0,20123,1
414834.9,6165285.71,2012,3,22,13.74,1912,19,12,0.956,0,20123,1
414755.83,6164792.02,2012,3,22,13.44,1912,19,12,0.956,0,20123,1
414670.58,6164299.35,2012,3,22,13.22,1912,19,12,0.956,26,20123,1
414588.96,6163806.29,2012,3,22,13.07,1912,19,12,0.956,0,20123,1
414562.1,6163307.63,2012,3,22,12.97,1912,19,12,0.956,19,20123,1
414561.94,6162807.64,2012,3,22,13.03,1912,19,12,0.956,4,20123,1
414558.47,6162307.65,2012,3,22,13.08,1912,19,12,0.956,0,20123,1
414561.12,6161807.72,2012,3,22,12.72,1912,19,12,0.956,0,20123,1
414580.73,6161308.09,2012,3,22,12.11,1912,19,12,0.956,37,20123,1
414598.51,6160808.43,2012,3,22,12.11,1912,19,12,0.956,212,20123,1
414603.2,6160308.46,2012,3,22,11.97,1912,19,12,0.956,236,20123,1
414603.98,6159808.47,2012,3,22,11.63,1912,19,12,0.956,281,20123,1
414596.14,6159308.54,2012,3,22,11.01,1912,19,12,0.956,299,20123,1
414580.82,6158808.78,2012,3,22,10.17,1912,19,12,0.956,0,20123,1
414570.69,6158308.87,2012,3,22,8.69,1912,19,12,0.956,0,20123,1
414573.41,6157808.9,2012,3,22,7.14,1912,19,12,0.956,0,20123,1
414576.43,6157308.91,2012,3,22,5.82,1912,19,12,0.956,0,20123,1
414578.58,6156808.91,2012,3,22,6.53,1912,19,12,0.956,0,20123,1
414575.55,6156308.94,2012,3,22,7.65,1912,19,12,0.956,0,20123,1
414562.75,6155809.13,2012,3,22,9.19,1912,19,12,0.956,437,20123,1
414542.42,6155309.54,2012,3,22,10.57,1912,19,12,0.956,0,20123,1
414526.95,6154809.79,2012,3,22,11.47,1912,19,12,0.956,44,20123,1
414519.44,6154309.86,2012,3,22,12.1,1912,19,12,0.956,9,20123,1
414524.13,6153809.81,2012,3,22,13.68,1912,19,12,0.956,0,20123,1
414555,6153310.92,2012,3,22,15.53,1912,19,12,0.956,106,20123,1
